<<Start_Log>> 
[2015:09:24:02:47:00]	sCCSettingData::Init()
[2015:09:24:02:55:45]	Crashed
[2015:09:24:02:55:45]	Crashed
[2015:09:24:02:55:46]	Crashed
[2015:09:24:02:55:48]	OnSleep() - InGame
<<End_Shot>> <$:230347375647> , 3 , 1823.068726 , 896.561279 , 61.610512 , 72.580208 , 8.916719
[2015:09:24:02:55:48]	_________[ GameScene System ] SetScene() : Prev Scene = shot, Curr Scene = shotEnd
[2015:09:24:02:55:48]	[GAME] AddGhostData : PlayerName = [<$:230347375647>],NickName = [test02] 
[GAME]  v3BallPosition = 1823.068726, 896.561279, 61.610512 
[GAME]  ClubType = 15, eGroundType = 3 , eBallFlyType = 0, fBallDistance = 72.580208 ,fRemainDistance = 8.916719  
[GAME]  eShottype = 2 , fCarry = 65.531174, fIpDist = 8.916719 , fIpLeftRightDist = -6.292635
[2015:09:24:02:55:48]	[eShotendType CGameState::UpdateShotResultMent(CPlayer* pPlayer)]if ( pkSub == NULL )
[2015:09:24:02:55:48]	GC Save Start
[2015:09:24:02:55:48]	saveToFileUTF8
[2015:09:24:02:55:48]	GC Save Success
[2015:09:24:02:55:48]	[GAME] -- OnSleep -- = [<$:230347375647>]

[2015:09:24:02:55:48]	_________[ Schedule System ] CreateWorker() : ID = 85, Infinite = false 
[2015:09:24:02:55:48]	CResultGuideScheduler::OnStart
[2015:09:24:02:55:48]	[ITEM] Condition : pEquppedCaddie , Message : [ITEM] T::Item* pEquppedCaddie = ::ItemSystem::GetEquippedItem( DBUtil::PLAYER_DATA::GetCurrentUserName() , _IT_CADDIE , IC_ALL ); (at .\RENEWAL_UX_UI\InGameSystem\UIComponents\MiniMapUIComponent.cpp,893)
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 1/16
[2015:09:24:02:55:49]	CResultGuideScheduler::ReqShotCheck = CShotResultUIComponent
[2015:09:24:02:55:49]	CResultGuideScheduler::ResultShotCheck = Schedule_Result_Success
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 2/16
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 3/16
[2015:09:24:02:55:49]	CNasmoLogicManager::WaitSaveProcThread End
[2015:09:24:02:55:49]	CNasmoLogicManager::SaveSwingMotion Wait End
[2015:09:24:02:55:49]	CSwingMotion ClearNasmo End
[2015:09:24:02:55:49]	Nasmo PreMakeNasmoInfo - OK
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 4/16
[2015:09:24:02:55:49]	NasmoSaveThread Start
[2015:09:24:02:55:49]	NasmoAnalysys]ClipMotion Start : N = ]<$:230347375647>] C = ]944639] G = ]110233] H = ]4] S = ]3] M = ]1
[2015:09:24:02:55:49]	CSwingMotion SaveSwingMotion Clip Start = Front1.Avi
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 5/16
[2015:09:24:02:55:49]	[Tournament] CTournamentLongNearUIComponent::IsCheckTournamentLN m_bSuccess = 0 , m_bFail = 0
[2015:09:24:02:55:49]	CResultGuideScheduler::ResultTournamentLongNearCheck = Schedule_Result_Success
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 6/16
[2015:09:24:02:55:49]	[EventNor] TEventActionController::GetUIEventInfo() Call ok
[2015:09:24:02:55:49]	[EventNor] TEventActionController::GetUIEventInfo() nMapSize : 0
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 7/16
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 8/16
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 9/16
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 10/16
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 11/16
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 12/16
[2015:09:24:02:55:49]	_________[ Schedule System ] CreateWorker() : ID = 86, Infinite = false 
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ExcuteSchedule() : Success Excute ID = 86, Class = ItemUseContinueScheduler, Order = 1/5
[2015:09:24:02:55:49]	[ITEM] Condition : pBallItem , Message : [ITEM] BallItem* pBallItem = ::ItemSystem::GetEquippedItem( iUserCode , _IT_BALL , IC_ALL ); (at .\RENEWAL_UX_UI\Item\Schedulers\TItemUseContinueScheduler.cpp,251)
[2015:09:24:02:55:49]	_________[ CScheduleWorker ] ExcuteSchedule() : Fail Excute ID = 86, Class = ItemUseContinueScheduler, Order = 2/5  !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 13/16
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 14/16
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 85, Class = CResultGuideScheduler, Order = 15/16
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ExcuteSchedule() : Success Excute ID = 85, Class = CResultGuideScheduler, Order = 16/16
[2015:09:24:02:55:50]	CResultGuideScheduler::OnEnd
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] CheckSuccessSchedule() : ID = 85 Scheduling Done.
[2015:09:24:02:55:50]	TEventActionController::RemoveDeleteEventAction()
[2015:09:24:02:55:50]	TEventActionController::ResetEvnetUIActionInfo()
[2015:09:24:02:55:50]	[GAME]GetDistanceByClub() return ClubType = 15 
[2015:09:24:02:55:50]	[GAME]GetTopDistanceClub() return ClubType = 2 
[2015:09:24:02:55:50]	[GAME]GetDistanceByClub() return ClubType = 15 
[2015:09:24:02:55:50]	_________[ GameScene System ] SetScene() : Prev Scene = shotEnd, Curr Scene = shotReady
[2015:09:24:02:55:50]	CDxCapture SetCaptureFile Front2.Avi
[2015:09:24:02:55:50]	CSwingMotion StartCaptureAndStopMovie End
[2015:09:24:02:55:50]	[ASSERT] Condition : ( iterFind != m_ItemDatum.end() ) , Message : [ITEM] Not found item data (at c:\project_source_repository\qaversion\dev_ggl_m13\m13.0\code\tgame_2\renewal_ux_ui\item\TItemDataTable.h,185)
[2015:09:24:02:55:50]	_________[ Schedule System ] CreateWorker() : ID = 87, Infinite = false 
[2015:09:24:02:55:50]	CPlayerGuideScheduler::OnStart
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ExcuteSchedule() : Success Excute ID = 87, Class = CPlayerGuideScheduler, Order = 1/10
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 87, Class = CPlayerGuideScheduler, Order = 2/10
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 87, Class = CPlayerGuideScheduler, Order = 3/10
[2015:09:24:02:55:50]	[EventNor] TEventActionController::GetUIEventInfo() Call ok
[2015:09:24:02:55:50]	[EventNor] TEventActionController::GetUIEventInfo() nMapSize : 0
[2015:09:24:02:55:50]	[ReqGeneralEventCheck] nCount : 0
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 87, Class = CPlayerGuideScheduler, Order = 4/10
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 87, Class = CPlayerGuideScheduler, Order = 5/10
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 87, Class = CPlayerGuideScheduler, Order = 6/10
[2015:09:24:02:55:50]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 87, Class = CPlayerGuideScheduler, Order = 7/10
[2015:09:24:02:55:50]	[ASSERT] Condition : ( iterFind != m_ItemDatum.end() ) , Message : [ITEM] Not found item data (at c:\project_source_repository\qaversion\dev_ggl_m13\m13.0\code\tgame_2\renewal_ux_ui\item\TItemDataTable.h,185)
[2015:09:24:02:55:50]	//////////////////////////////////////////////////////////////////////////
[2015:09:24:02:55:50]	[USER_INFO] strPlayerName = <$:130347375647> , nPlayerID = 1 , nUsercode = 944638 , pszUserID = <$:130347375647> , pUserData->strPlayerNickIMG = user/NickImg/default2.gif , iAge = 27 , nAuthFlag = 0 , iRank = 0 					   
 iAbilityLevel = 0 , iUseLevel = 0 , nPreScore = 0 , nTotalHole = 0 , btGender = 2 , bMan = 0 , fTeeHeight = 40.000000 					   
 bRightHand = 1 , cFavoriteClub = 0 , bIsVoice = 1 , bCaddieSoundEnable = 1 , nTournamentCnt = -1 , nIsTournamentJoin = 0 , nToyagiPoint = 0 ,	nBalloon = 0 					   
 nMissionCard = 0 , btSoftware = 0 ,	dwTotalRanking = 0 , dwTotalRountCnt = 0 , iHandy = 255000 , nBestScore = 0 , iScoreLow = 0 					   
 eteeType = 4 , eplayerType = 0 , bServerLogIn = 1 , iTeam = 0 , iExpectationLevel = 0 , iContributionLevel = 0 
[2015:09:24:02:55:50]	//////////////////////////////////////////////////////////////////////////
[2015:09:24:02:55:50]	CPlayerGuideScheduler::ReqIntroduceUserCheck
[2015:09:24:02:55:50]	CUISoundManager::PlayerIntroduceUserSound() ID = <$:130347375647> , bServerLogIn = 1
[2015:09:24:02:55:50]	CUISoundManager::PlayerIntroduceUserSound() Sound = Player1
[2015:09:24:02:55:50]	[SOUND] PlayInGameSound = ingameETCplayer1
[2015:09:24:02:55:50]	CUISoundManager::PlayerIntroduceUserSound() return false!!
[2015:09:24:02:55:51]	SaveMovieClip SaveClip OK
[2015:09:24:02:55:51]	NasmoAnalysys]ClipMotion End
[2015:09:24:02:55:51]	NasmoAnalysys]CheckIndex Start
[2015:09:24:02:55:51]	NasmoAnalysys]CheckIndex End]0
[2015:09:24:02:55:51]	NasmoAnalysys]CheckEnum Start
[2015:09:24:02:55:51]	NasmoAnalysys]CheckEnum End
[2015:09:24:02:55:51]	NasmoSaveThread End
[2015:09:24:02:55:53]	CPlayerGuideScheduler::ResultIntroduceUserCheck = Schedule_Result_Success
[2015:09:24:02:55:53]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 87, Class = CPlayerGuideScheduler, Order = 8/10
[2015:09:24:02:55:53]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 87, Class = CPlayerGuideScheduler, Order = 9/10
[2015:09:24:02:55:53]	[ITEM] Condition : pEquppedCaddie , Message : [ITEM] CaddieItem* pEquppedCaddie = ( CaddieItem* )( GetEquippedItem( _IT_CADDIE , IC_ALL ) ); (at .\RENEWAL_UX_UI\Item\TPlayerItemData.cpp,1128)
[2015:09:24:02:55:53]	_________[ CScheduleWorker ] ExcuteSchedule() : Success Excute ID = 87, Class = CPlayerGuideScheduler, Order = 10/10
[2015:09:24:02:55:53]	CPlayerGuideScheduler::OnEnd
[2015:09:24:02:55:53]	_________[ CScheduleWorker ] CheckSuccessSchedule() : ID = 87 Scheduling Done.
[2015:09:24:02:55:56]	_________[ GameScene System ] SetScene() : Prev Scene = shotReady, Curr Scene = shot
[2015:09:24:02:55:56]	[GAME] -- Shot -- Name = [<$:130347375647>] shotCount = [2]  Club = [15]  attr = [7]
[2015:09:24:02:55:56]	[GAME] -- Shot -- BallName = [<$:130347375647>] BallPos = [1890.206299,956.887085,67.348801]
[2015:09:24:02:55:56]	[SENSOR] 20.0, 35.0, 0.0, 3800.0, 0.0, (-23.6, -17.6, 20.8)
<<Begin_Shot>> <$:130347375647> , 7 , 15 , 0 , 1890.206299 , 956.887085 , 67.348801 , 20.000000 , 34.999996 , 0.000000 , 3800.000000 , 0.000000 , 20.000000 , 34.999996 , 0.000000 , 3800.000000 , 0.000000
[2015:09:24:02:55:56]	TEventActionController::ResetEvnetUIActionInfo()
[2015:09:24:02:55:56]	TEventActionController::ResetActionPlayInfo()
[2015:09:24:02:55:58]	Crashed
[2015:09:24:02:55:59]	OnSleep() - InGame
<<End_Shot>> <$:130347375647> , 10 , 1839.946533 , 919.728210 , 64.515152 , 31.252304 , 21.647648
[2015:09:24:02:55:59]	_________[ GameScene System ] SetScene() : Prev Scene = shot, Curr Scene = shotEnd
[2015:09:24:02:55:59]	[GAME] AddGhostData : PlayerName = [<$:130347375647>],NickName = [test01] 
[GAME]  v3BallPosition = 1839.946533, 919.728210, 64.515152 
[GAME]  ClubType = 15, eGroundType = 10 , eBallFlyType = 0, fBallDistance = 31.252304 ,fRemainDistance = 21.647648  
[GAME]  eShottype = 2 , fCarry = 30.334684, fIpDist = 21.647648 , fIpLeftRightDist = -20.621630
[2015:09:24:02:55:59]	[eShotendType CGameState::UpdateShotResultMent(CPlayer* pPlayer)]if ( pkSub == NULL )
[2015:09:24:02:55:59]	GC Save Start
[2015:09:24:02:55:59]	saveToFileUTF8
[2015:09:24:02:55:59]	GC Save Success
[2015:09:24:02:55:59]	[GAME] -- OnSleep -- = [<$:130347375647>]

[2015:09:24:02:55:59]	_________[ Schedule System ] CreateWorker() : ID = 88, Infinite = false 
[2015:09:24:02:55:59]	CResultGuideScheduler::OnStart
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 1/16
[2015:09:24:02:56:00]	[SOUND] PlayInGameSound = ingamesurfbunker
[2015:09:24:02:56:00]	CResultGuideScheduler::ReqShotCheck = CShotResultUIComponent
[2015:09:24:02:56:00]	CResultGuideScheduler::ResultShotCheck = Schedule_Result_Success
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 2/16
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 3/16
[2015:09:24:02:56:00]	CNasmoLogicManager::WaitSaveProcThread End
[2015:09:24:02:56:00]	CNasmoLogicManager::SaveSwingMotion Wait End
[2015:09:24:02:56:00]	CSwingMotion ClearNasmo End
[2015:09:24:02:56:00]	Nasmo PreMakeNasmoInfo - OK
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 4/16
[2015:09:24:02:56:00]	NasmoSaveThread Start
[2015:09:24:02:56:00]	NasmoAnalysys]ClipMotion Start : N = ]<$:130347375647>] C = ]944638] G = ]110233] H = ]4] S = ]3] M = ]1
[2015:09:24:02:56:00]	CSwingMotion SaveSwingMotion Clip Start = Front2.Avi
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 5/16
[2015:09:24:02:56:00]	[Tournament] CTournamentLongNearUIComponent::IsCheckTournamentLN m_bSuccess = 0 , m_bFail = 0
[2015:09:24:02:56:00]	CResultGuideScheduler::ResultTournamentLongNearCheck = Schedule_Result_Success
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 6/16
[2015:09:24:02:56:00]	[EventNor] TEventActionController::GetUIEventInfo() Call ok
[2015:09:24:02:56:00]	[EventNor] TEventActionController::GetUIEventInfo() nMapSize : 0
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 7/16
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 8/16
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 9/16
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 10/16
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 11/16
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 12/16
[2015:09:24:02:56:00]	_________[ Schedule System ] CreateWorker() : ID = 89, Infinite = false 
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ExcuteSchedule() : Success Excute ID = 89, Class = ItemUseContinueScheduler, Order = 1/5
[2015:09:24:02:56:00]	[ITEM] Condition : pBallItem , Message : [ITEM] BallItem* pBallItem = ::ItemSystem::GetEquippedItem( iUserCode , _IT_BALL , IC_ALL ); (at .\RENEWAL_UX_UI\Item\Schedulers\TItemUseContinueScheduler.cpp,251)
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ExcuteSchedule() : Fail Excute ID = 89, Class = ItemUseContinueScheduler, Order = 2/5  !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 13/16
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 14/16
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 88, Class = CResultGuideScheduler, Order = 15/16
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] ExcuteSchedule() : Success Excute ID = 88, Class = CResultGuideScheduler, Order = 16/16
[2015:09:24:02:56:00]	CResultGuideScheduler::OnEnd
[2015:09:24:02:56:00]	_________[ CScheduleWorker ] CheckSuccessSchedule() : ID = 88 Scheduling Done.
[2015:09:24:02:56:00]	TEventActionController::RemoveDeleteEventAction()
[2015:09:24:02:56:00]	TEventActionController::ResetEvnetUIActionInfo()
[2015:09:24:02:56:00]	[GAME]GetDistanceByClub() return ClubType = 15 
[2015:09:24:02:56:00]	[GAME]GetTopDistanceClub() return ClubType = 2 
[2015:09:24:02:56:00]	[GAME]GetDistanceByClub() return ClubType = 15 
[2015:09:24:02:56:01]	_________[ GameScene System ] SetScene() : Prev Scene = shotEnd, Curr Scene = shotReady
[2015:09:24:02:56:01]	CDxCapture SetCaptureFile Front1.Avi
[2015:09:24:02:56:01]	CSwingMotion StartCaptureAndStopMovie End
[2015:09:24:02:56:01]	[ASSERT] Condition : ( iterFind != m_ItemDatum.end() ) , Message : [ITEM] Not found item data (at c:\project_source_repository\qaversion\dev_ggl_m13\m13.0\code\tgame_2\renewal_ux_ui\item\TItemDataTable.h,185)
[2015:09:24:02:56:01]	_________[ Schedule System ] CreateWorker() : ID = 90, Infinite = false 
[2015:09:24:02:56:01]	CPlayerGuideScheduler::OnStart
[2015:09:24:02:56:01]	_________[ CScheduleWorker ] ExcuteSchedule() : Success Excute ID = 90, Class = CPlayerGuideScheduler, Order = 1/10
[2015:09:24:02:56:01]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 90, Class = CPlayerGuideScheduler, Order = 2/10
[2015:09:24:02:56:01]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 90, Class = CPlayerGuideScheduler, Order = 3/10
[2015:09:24:02:56:01]	[EventNor] TEventActionController::GetUIEventInfo() Call ok
[2015:09:24:02:56:01]	[EventNor] TEventActionController::GetUIEventInfo() nMapSize : 0
[2015:09:24:02:56:01]	[ReqGeneralEventCheck] nCount : 0
[2015:09:24:02:56:01]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 90, Class = CPlayerGuideScheduler, Order = 4/10
[2015:09:24:02:56:01]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 90, Class = CPlayerGuideScheduler, Order = 5/10
[2015:09:24:02:56:01]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 90, Class = CPlayerGuideScheduler, Order = 6/10
[2015:09:24:02:56:01]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 90, Class = CPlayerGuideScheduler, Order = 7/10
[2015:09:24:02:56:01]	[ASSERT] Condition : ( iterFind != m_ItemDatum.end() ) , Message : [ITEM] Not found item data (at c:\project_source_repository\qaversion\dev_ggl_m13\m13.0\code\tgame_2\renewal_ux_ui\item\TItemDataTable.h,185)
[2015:09:24:02:56:01]	//////////////////////////////////////////////////////////////////////////
[2015:09:24:02:56:01]	[USER_INFO] strPlayerName = <$:130347375647> , nPlayerID = 1 , nUsercode = 944638 , pszUserID = <$:130347375647> , pUserData->strPlayerNickIMG = user/NickImg/default2.gif , iAge = 27 , nAuthFlag = 0 , iRank = 0 					   
 iAbilityLevel = 0 , iUseLevel = 0 , nPreScore = 0 , nTotalHole = 0 , btGender = 2 , bMan = 0 , fTeeHeight = 40.000000 					   
 bRightHand = 1 , cFavoriteClub = 0 , bIsVoice = 1 , bCaddieSoundEnable = 1 , nTournamentCnt = -1 , nIsTournamentJoin = 0 , nToyagiPoint = 0 ,	nBalloon = 0 					   
 nMissionCard = 0 , btSoftware = 0 ,	dwTotalRanking = 0 , dwTotalRountCnt = 0 , iHandy = 255000 , nBestScore = 0 , iScoreLow = 0 					   
 eteeType = 4 , eplayerType = 0 , bServerLogIn = 1 , iTeam = 0 , iExpectationLevel = 0 , iContributionLevel = 0 
[2015:09:24:02:56:01]	//////////////////////////////////////////////////////////////////////////
[2015:09:24:02:56:01]	CPlayerGuideScheduler::ReqIntroduceUserCheck
[2015:09:24:02:56:01]	CUISoundManager::PlayerIntroduceUserSound() ID = <$:130347375647> , bServerLogIn = 1
[2015:09:24:02:56:01]	CUISoundManager::PlayerIntroduceUserSound() Sound = Player1
[2015:09:24:02:56:01]	[SOUND] PlayInGameSound = ingameETCplayer1
[2015:09:24:02:56:01]	CUISoundManager::PlayerIntroduceUserSound() return false!!
[2015:09:24:02:56:02]	SaveMovieClip SaveClip OK
[2015:09:24:02:56:02]	NasmoAnalysys]ClipMotion End
[2015:09:24:02:56:02]	NasmoAnalysys]CheckIndex Start
[2015:09:24:02:56:02]	NasmoAnalysys]CheckIndex End]0
[2015:09:24:02:56:02]	NasmoAnalysys]CheckEnum Start
[2015:09:24:02:56:02]	NasmoAnalysys]CheckEnum End
[2015:09:24:02:56:02]	NasmoSaveThread End
[2015:09:24:02:56:04]	CPlayerGuideScheduler::ResultIntroduceUserCheck = Schedule_Result_Success
[2015:09:24:02:56:04]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 90, Class = CPlayerGuideScheduler, Order = 8/10
[2015:09:24:02:56:04]	_________[ CScheduleWorker ] ResultSchedule() : Success Result ID = 90, Class = CPlayerGuideScheduler, Order = 9/10
[2015:09:24:02:56:04]	[ITEM] Condition : pEquppedCaddie , Message : [ITEM] CaddieItem* pEquppedCaddie = ( CaddieItem* )( GetEquippedItem( _IT_CADDIE , IC_ALL ) ); (at .\RENEWAL_UX_UI\Item\TPlayerItemData.cpp,1128)
[2015:09:24:02:56:04]	_________[ CScheduleWorker ] ExcuteSchedule() : Success Excute ID = 90, Class = CPlayerGuideScheduler, Order = 10/10
[2015:09:24:02:56:04]	CPlayerGuideScheduler::OnEnd
[2015:09:24:02:56:04]	_________[ CScheduleWorker ] CheckSuccessSchedule() : ID = 90 Scheduling Done.
[2015:09:24:02:56:07]	_________[ GameScene System ] SetScene() : Prev Scene = shotReady, Curr Scene = shot
[2015:09:24:02:56:07]	[GAME] -- Shot -- Name = [<$:130347375647>] shotCount = [3]  Club = [15]  attr = [10]
[2015:09:24:02:56:07]	[GAME] -- Shot -- BallName = [<$:130347375647>] BallPos = [1839.946533,919.728210,64.515152]
[2015:09:24:02:56:07]	[SENSOR] 18.0, 35.0, 0.0, 3600.0, 0.0, (-14.6, -11.1, 12.8)
<<Begin_Shot>> <$:130347375647> , 10 , 15 , 0 , 1839.946533 , 919.728210 , 64.515152 , 18.000000 , 34.999996 , 0.000000 , 3600.000000 , 0.000000 , 18.000000 , 34.999996 , 0.000000 , 3600.000000 , 0.000000
[2015:09:24:02:56:07]	TEventActionController::ResetEvnetUIActionInfo()
[2015:09:24:02:56:07]	TEventActionController::ResetActionPlayInfo()
[2015:09:24:02:56:08]	Crashed
[2015:09:24:02:56:09]	Crashed
[2015:09:24:02:56:09]	Crashed
[2015:09:24:02:56:14]	OnSleep() - InGame
<<End_Shot>> <$:130347375647> , 3 , 1807.751343 , 892.716309 , 60.893459 , 21.012932 , 1.191922
[2015:09:24:02:56:14]	_________[ GameScene System ] SetScene() : Prev Scene = shot, Curr Scene = shotEnd
[2015:09:24:02:56:14]	[GAME] AddGhostData : PlayerName = [<$:130347375647>],NickName = [test01] 
[GAME]  v3BallPosition = 1807.751343, 892.716309, 60.893459 
[GAME]  ClubType = 15, eGroundType = 3 , eBallFlyType = 0, fBallDistance = 21.012932 ,fRemainDistance = 1.191922  
[GAME]  eShottype = 2 , fCarry = 13.468878, fIpDist = 1.191922 , fIpLeftRightDist = -0.324733
[2015:09:24:02:56:14]	[GAME] AddGhostData : PlayerName = [<$:130347375647>],NickName = [test01] 
[GAME]  v3BallPosition = 1807.751343, 892.716309, 60.893459 
[GAME]  ClubType = 16, eGroundType = 3 , eBallFlyType = 0, fBallDistance = 21.012932 ,fRemainDistance = 1.191922  
[GAME]  eShottype = 2 , fCarry = 13.468878, fIpDist = 1.191922 , fIpLeftRightDist = -0.324733
<<Dummy>> >>LOG---------------- GameCallbackListener::AddConcedeShotData
[2015:09:24:02:56:14]	[HoleOutType=E_HOLEOUT_CONCEDE],[PlayerName = t]
[2015:09:24:02:56:14]	[2D LOG]  x:[5902.7114] , y[5446.7051]
[2015:09:24:02:56:14]	[2D LOG]  x:[6104.7139] , y[5305.2256]
[2015:09:24:02:56:14]	[GAME] ---SendNLog(HoleResult) : pPlayer->GetPlayerScore()->iTotalScore = 14 , pPlayerData->iTotalShotCount = -2 ,iTotalParcount = 16
[2015:09:24:02:56:14]	[2D LOG]  x:[5923.9165] , y[5506.0029]
[2015:09:24:02:56:14]	[2D LOG]  x:[5945.1162] , y[5478.4058]
[2015:09:24:02:56:14]	[2D LOG]  x:[5919.9131] , y[5459.8052]
[2015:09:24:02:56:14]	[2D LOG]  x:[5903.8115] , y[5446.3052]
[2015:09:24:02:56:14]	[2D LOG]  x:[5903.8115] , y[5446.3052]
[2015:09:24:02:56:14]	[GAME] -----------SendHoleResult--------- : nUsercodeLog =  , 944638 ,GameNumber = 110233
[2015:09:24:02:56:14]	[GAME] ---SendNLog(HoleResultNew) : UserID = <$:130347375647> , CurrentHoleNumber = 4 , nTShotDist = 270
[2015:09:24:02:56:14]	[GAME] ---SendNLog(HoleResultSendData) :CourseID = 1, btHoleNo = 4 , btPlayHoleCnt = 4 ,  btBasePar = 4,  btHitPar = 5 ,  cTotScore = -2,  btTloc = 2
[2015:09:24:02:56:14]	[GAME] ---SendNLog(HoleResultSendData Revision)  btRevisionValue = 0 , cRevisionScore = -2, btUserGrade = 0 ,  nRevisionGrade = 0,  nRevisionSex = 0
[2015:09:24:02:56:14]	[GAME] ---SendNLog(HoleResultSendData BackCnt)  dwBackCntScore : 0
<<Player_Use_Mulligan>> <$:130347375647> , 3
[2015:09:24:02:56:14]	[Competence Index] <USER> current hole : 4
[2015:09:24:02:56:14]	[Competence Index] <USER> shot action : 4
